Joints
100
,,nathaniel:Thigh_Shank,,,nathaniel:World_Thigh,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,mm,mm,mm
461,0,-98.4082,685.112,278.314,-101.994,717.022,247.06,-69.038,715.37,331.354,-69.1919,755.946,290.117,-51.6677,606.603,415.906,-93.5628,602.416,354.786,-99.905,513.52,241.6,-99.9105,551.487,277.597,-84.1924,472.05,269.672,-85.0905,507.917,320.333
462,0,-98.3201,684.348,277.868,-101.863,716.288,246.688,-68.9706,714.504,331.002,-69.1388,755.165,289.853,-51.6536,605.6,415.298,-93.5005,601.513,354.167,-99.8159,512.512,240.988,-99.8476,550.551,276.927,-84.1864,471.084,269.108,-85.0374,507,319.696
463,0,-98.1961,683.586,277.432,-101.816,715.598,246.337,-68.8885,713.626,330.635,-69.0569,754.386,289.592,-51.4733,604.677,414.646,-93.378,600.565,353.567,-99.7407,511.502,240.375,-99.7247,549.568,276.27,-84.1061,470.093,268.528,-84.945,506.087,319.116
464,0,-98.0979,682.784,277.035,-101.741,714.897,246.019,-68.7248,712.787,330.349,-68.9584,753.618,289.359,-51.2478,603.765,414.092,-93.1956,599.704,352.996,-99.5776,510.522,239.802,-99.5899,548.638,275.699,-83.9461,469.141,268.001,-84.807,505.18,318.532
465,0,-97.9548,682.055,276.724,-101.607,714.202,245.769,-68.5671,712.005,330.108,-68.8548,752.854,289.2,-51.0802,602.884,413.608,-93.0297,598.853,352.517,-99.4395,509.545,239.339,-99.4324,547.726,275.194,-83.8869,468.209,267.57,-84.6645,504.36,318.083
466,0,-97.7741,681.414,276.475,-101.49,713.592,245.581,-68.4035,711.259,329.877,-68.7418,752.185,289.066,-50.9286,602.088,413.287,-92.8727,598.124,352.14,-99.3284,508.72,238.981,-99.2844,546.978,274.827,-83.7223,467.381,267.239,-84.5361,503.626,317.729
467,0,-97.6619,680.824,276.27,-101.439,713.057,245.421,-68.2581,710.591,329.674,-68.6303,751.588,288.943,-50.7695,601.379,412.895,-92.7579,597.451,351.83,-99.1781,507.988,238.674,-99.1427,546.272,274.468,-83.589,466.639,266.974,-84.3817,502.927,317.417
468,0,-97.5812,680.281,276.008,-101.357,712.601,245.211,-68.1686,710.029,329.431,-68.5402,751.084,288.777,-50.6099,600.733,412.487,-92.6219,596.83,351.451,-99.0881,507.308,238.33,-99.0359,545.633,274.127,-83.457,465.994,266.668,-84.2533,502.319,317.042
469,0,-97.4924,679.859,275.757,-101.241,712.179,244.962,-68.0527,709.51,329.214,-68.4519,750.642,288.627,-50.4705,600.124,412.112,-92.5164,596.286,351.054,-98.9205,506.737,237.972,-98.9222,545.061,273.735,-83.3199,465.371,266.328,-84.1303,501.76,316.685
470,0,-97.3939,679.44,275.486,-101.127,711.828,244.8,-67.9364,709.028,329.042,-68.369,750.243,288.522,-50.3828,599.613,411.832,-92.3976,595.777,350.746,-98.7582,506.175,237.657,-98.8051,544.57,273.484,-83.2424,464.836,266.058,-83.9662,501.234,316.379
471,0,-97.2671,679.05,275.332,-101.032,711.532,244.721,-67.8065,708.579,328.92,-68.2894,749.889,288.499,-50.2234,599.149,411.64,-92.2071,595.316,350.526,-98.5963,505.692,237.455,-98.6665,544.05,273.25,-83.1424,464.334,265.893,-83.8239,500.753,316.19
472,0,-97.1502,678.74,275.266,-100.941,711.268,244.707,-67.6771,708.178,328.847,-68.1895,749.543,288.514,-50.0711,598.737,411.519,-92.0466,594.934,350.399,-98.4518,505.266,237.372,-98.5324,543.616,273.168,-82.986,463.889,265.822,-83.6762,500.373,316.095
473,0,-97.0038,678.472,275.225,-100.842,711.027,244.686,-67.5638,707.863,328.817,-68.082,749.235,288.497,-49.8517,598.407,411.393,-91.862,594.626,350.294,-98.3923,504.883,237.369,-98.4073,543.281,273.122,-82.8625,463.538,265.804,-83.5075,500.072,316.021
474,0,-96.8431,678.238,275.166,-100.749,710.804,244.64,-67.4037,707.594,328.755,-67.9919,749.004,288.515,-49.605,598.155,411.207,-91.6579,594.395,350.181,-98.3186,504.546,237.331,-98.2827,542.987,273.042,-82.705,463.271,265.778,-83.3158,499.822,315.959
475,0,-96.7448,678.07,275.101,-100.645,710.618,244.569,-67.2921,707.452,328.724,-67.9259,748.842,288.48,-49.4107,598.003,411.104,-91.5253,594.211,350.1,-98.2326,504.278,237.262,-98.1741,542.773,272.957,-82.5957,463.056,265.737,-83.1626,499.667,315.885
476,0,-96.6029,677.985,275.076,-100.559,710.518,244.556,-67.1654,707.372,328.724,-67.838,748.773,288.473,-49.257,597.993,411.088,-91.3567,594.167,350.066,-98.1353,504.115,237.336,-98.0867,542.65,272.965,-82.4659,462.901,265.816,-82.9714,499.586,315.916
477,0,-96.5266,677.992,275.129,-100.486,710.515,244.622,-67.0296,707.365,328.735,-67.7383,748.749,288.479,-49.1056,598.068,411.106,-91.2128,594.189,350.129,-98.0164,504.043,237.471,-98.0162,542.633,273.085,-82.3725,462.818,265.996,-82.8452,499.588,316.019
478,0,-96.4102,678.035,275.211,-100.385,710.571,244.723,-66.8636,707.408,328.774,-67.611,748.776,288.521,-48.9407,598.154,411.161,-91.1114,594.263,350.237,-97.9551,504.044,237.615,-97.9307,542.663,273.22,-82.2892,462.845,266.219,-82.7174,499.66,316.186
479,0,-96.2834,678.141,275.299,-100.274,710.689,244.798,-66.7059,707.521,328.838,-67.472,748.887,288.578,-48.7805,598.276,411.148,-91.0315,594.364,350.316,-97.8946,504.077,237.753,-97.8042,542.722,273.285,-82.2711,462.876,266.391,-82.6214,499.754,316.293
480,0,-96.2004,678.323,275.286,-100.193,710.814,244.789,-66.5977,707.668,328.838,-67.3463,749.059,288.604,-48.6742,598.452,411.148,-90.9264,594.479,350.334,-97.8037,504.17,237.78,-97.7111,542.842,273.373,-82.2873,462.946,266.527,-82.5971,499.874,316.37
481,0,-96.158,678.476,275.25,-100.158,711.002,244.762,-66.5371,707.848,328.787,-67.2995,749.277,288.547,-48.6433,598.682,411.141,-90.911,594.672,350.344,-97.7545,504.278,237.891,-97.6325,542.961,273.425,-82.3438,462.999,266.693,-82.6043,500.001,316.479
482,0,-96.1652,678.656,275.186,-100.157,711.241,244.724,-66.5214,708.025,328.672,-67.301,749.483,288.473,-48.6482,598.936,411.106,-90.9536,594.863,350.334,-97.7025,504.383,238.007,-97.5382,543.098,273.507,-82.4322,463.057,266.931,-82.666,500.155,316.64
483,0,-96.1618,678.808,275.117,-100.227,711.442,244.65,-66.5329,708.153,328.531,-67.3344,749.637,288.352,-48.7157,599.079,411.017,-90.9896,594.976,350.312,-97.7583,504.379,238.188,-97.4866,543.163,273.573,-82.5076,463.041,267.197,-82.7165,500.264,316.831
484,0,-96.1967,678.87,275.008,-100.273,711.504,244.538,-66.5636,708.195,328.387,-67.3598,749.705,288.223,-48.8128,599.16,410.884,-91.0303,594.994,350.201,-97.8461,504.162,238.378,-97.4377,543.046,273.625,-82.5455,462.869,267.499,-82.7514,500.22,316.979
485,0,-96.227,678.791,274.831,-100.33,711.462,244.393,-66.5968,708.103,328.208,-67.3762,749.652,288.082,-48.8667,599.185,410.722,-91.0291,594.894,350.051,-97.8147,503.748,238.487,-97.3984,542.723,273.628,-82.579,462.529,267.734,-82.7767,500.043,317.094
486,0,-96.1846,678.603,274.626,-100.363,711.329,244.231,-66.6324,707.888,328.004,-67.4233,749.494,287.951,-48.9612,599.083,410.524,-91.0053,594.668,349.839,-97.7878,503.15,238.576,-97.3593,542.301,273.612,-82.5996,462.025,267.948,-82.7909,499.75,317.159
487,0,-96.2015,678.351,274.356,-100.393,711.114,244.004,-66.6859,707.579,327.735,-67.4908,749.252,287.775,-49.0523,598.888,410.308,-91.0531,594.351,349.598,-97.744,502.454,238.603,-97.3724,541.756,273.515,-82.6664,461.398,268.179,-82.8185,499.373,317.203
488,0,-96.2265,678.021,274.06,-100.405,710.821,243.728,-66.7314,707.173,327.412,-67.5554,748.877,287.518,-49.0823,598.55,409.928,-91.0379,593.968,349.304,-97.5194,501.712,238.499,-97.3763,541.113,273.377,-82.7359,460.677,268.392,-82.8369,498.892,317.216
489,0,-96.1798,677.545,273.651,-100.432,710.421,243.411,-66.7587,706.649,326.986,-67.6054,748.413,287.212,-49.1126,598.1,409.465,-90.973,593.445,348.865,-97.7396,500.681,238.484,-97.3548,540.28,273.09,-82.7858,459.851,268.478,-82.8623,498.295,317.126
490,0,-96.1195,676.935,273.193,-100.394,709.871,242.993,-66.7178,705.95,326.521,-67.6359,747.826,286.877,-49.0577,597.452,408.896,-90.8655,592.771,348.299,-97.7511,499.531,238.26,-97.2728,539.364,272.764,-82.7868,458.809,268.436,-82.8399,497.488,316.909
491,0,-96.0681,676.141,272.65,-100.346,709.197,242.558,-66.6136,705.107,326.046,-67.5762,747.079,286.512,-48.9683,596.606,408.267,-90.7385,591.882,347.711,-97.7052,498.239,237.996,-97.1353,538.238,272.251,-82.7733,457.664,268.378,-82.7761,496.538,316.624
492,0,-95.8462,675.248,272.137,-100.271,708.375,242.121,-66.4724,704.147,325.551,-67.4784,746.193,286.163,-48.8273,595.687,407.628,-90.6033,590.902,347.115,-97.6094,496.765,237.677,-96.9627,536.984,271.758,-82.7688,456.3,268.266,-82.6983,495.456,316.323
493,0,-95.6752,674.298,271.622,-100.148,707.507,241.686,-66.2616,703.005,325.018,-67.3936,745.19,285.811,-48.5927,594.61,406.91,-90.3207,589.775,346.363,-97.4958,495.189,237.356,-96.7472,535.58,271.29,-82.7754,454.832,268.142,-82.609,494.201,315.967
494,0,-95.4486,673.17,270.988,-100.034,706.522,241.178,-66.0302,701.745,324.424,-67.2205,744.065,285.396,-48.3087,593.357,406.07,-90.043,588.594,345.618,-97.4216,493.474,236.965,-96.5393,534.072,270.654,-82.6658,453.246,267.912,-82.4912,492.861,315.546
495,0,-95.1917,671.923,270.284,-99.8338,705.381,240.616,-65.7393,700.406,323.812,-67.0773,742.817,284.874,-47.8967,592.007,405.114,-89.6686,587.214,344.749,-97.2513,491.612,236.467,-96.2605,532.431,270.024,-82.5379,451.512,267.583,-82.2281,491.418,315.036
496,0,-94.8882,670.546,269.555,-99.6521,704.111,239.979,-65.3738,698.883,323.104,-66.8724,741.421,284.375,-47.3549,590.463,404.099,-89.1646,585.64,343.821,-97.1598,489.553,235.918,-95.9889,530.61,269.271,-82.4134,449.558,267.209,-81.9352,489.753,314.442
497,0,-94.4878,669.058,268.757,-99.3483,702.764,239.357,-64.9468,697.24,322.369,-66.5615,739.916,283.878,-46.7724,588.845,403.02,-88.6102,584.012,342.851,-96.9312,487.399,235.295,-95.6621,528.66,268.487,-82.1176,447.569,266.772,-81.5474,488.007,313.76
498,0,-93.9933,667.42,268.012,-98.975,701.245,238.735,-64.4235,695.454,321.636,-66.2277,738.277,283.322,-46.1196,587.051,401.924,-88.0609,582.214,341.865,-96.7335,485.171,234.69,-95.3031,526.624,267.618,-81.889,445.43,266.32,-81.1589,486.172,313.081
499,0,-93.5323,665.777,267.224,-98.5474,699.722,238.162,-63.8677,693.593,320.935,-65.7845,736.589,282.865,-45.46,585.155,400.831,-87.5124,580.39,340.86,-96.496,482.81,234.019,-94.9145,524.53,266.77,-81.6403,443.224,265.794,-80.6999,484.234,312.31
500,0,-92.9545,664.036,266.417,-98.1299,698.11,237.492,-63.2504,691.599,320.137,-65.3278,734.794,282.346,-44.6851,583.076,399.509,-86.8145,578.405,339.689,-96.218,480.472,233.224,-94.4778,522.342,265.726,-81.3202,440.941,265.125,-80.262,482.217,311.424
501,0,-92.416,662.174,265.479,-97.6839,696.438,236.776,-62.636,689.556,319.332,-64.8037,732.939,281.814,-43.8546,580.917,398.094,-86.064,576.304,338.392,-95.8585,477.97,232.165,-94.0172,520.05,264.555,-81.045,438.58,264.271,-79.8095,480.085,310.376
502,0,-91.8214,660.275,264.475,-97.1995,694.709,235.967,-61.9817,687.403,318.41,-64.2733,731.017,281.193,-43.0051,578.671,396.626,-85.3535,574.178,337.019,-95.6094,475.384,231.048,-93.4658,517.69,263.25,-80.6919,436.183,263.271,-79.3014,477.886,309.173
503,0,-91.2142,658.325,263.43,-96.7111,692.898,235.177,-61.2908,685.215,317.467,-63.7054,728.982,280.51,-42.1818,576.305,394.928,-84.5795,571.942,335.588,-94.9408,472.953,229.653,-92.968,515.309,261.868,-80.3772,433.717,262.171,-78.7343,475.634,307.858
504,0,-90.5355,656.302,262.386,-96.1658,691.056,234.351,-60.5204,682.892,316.444,-63.1031,726.904,279.893,-41.2338,573.947,393.38,-83.7745,569.725,334.09,-94.5691,470.349,228.395,-92.5029,512.892,260.464,-80.0176,431.201,261.036,-78.187,473.333,306.537
505,0,-89.9011,654.224,261.328,-95.5755,689.184,233.558,-59.737,680.518,315.462,-62.4805,724.743,279.177,-40.2801,571.504,391.732,-82.9736,567.427,332.632,-94.1823,467.739,227.071,-91.9545,510.429,258.947,-79.5557,428.692,259.794,-77.6217,470.989,305.136
506,0,-89.2065,652.168,260.236,-95.003,687.245,232.663,-58.9622,678.18,314.471,-61.8763,722.561,278.473,-39.3045,569.035,389.979,-82.1373,565.023,331.083,-93.66,465.13,225.613,-91.3349,507.941,257.385,-79.1293,426.124,258.489,-77.0336,468.638,303.63
507,0,-88.5717,650.087,259.013,-94.4416,685.389,231.754,-58.1823,675.823,313.405,-61.2619,720.443,277.814,-38.3706,566.504,388.19,-81.3251,562.653,329.44,-93.165,462.475,224.051,-90.6886,505.516,255.701,-78.7544,423.579,257.061,-76.4512,466.27,302.018
508,0,-87.9099,648.036,257.761,-93.9415,683.493,230.737,-57.4547,673.459,312.277,-60.6826,718.293,277.041,-37.4749,564.02,386.307,-80.551,560.331,327.702,-92.7268,459.916,222.42,-90.1251,503.075,253.953,-78.3466,421.091,255.544,-75.9228,463.891,300.382
509,0,-87.2407,646.044,256.524,-93.3779,681.652,229.751,-56.7405,671.119,311.105,-60.1228,716.22,276.238,-36.622,561.583,384.506,-79.7801,557.972,325.987,-92.3036,457.388,220.79,-89.566,500.667,252.179,-78.0002,418.59,254.098,-75.3791,461.617,298.723
510,0,-86.6839,644.046,255.229,-92.844,679.877,228.772,-56.0673,668.81,309.929,-59.5798,714.115,275.39,-35.7382,559.178,382.715,-79.0854,555.765,324.212,-91.9061,454.909,219.187,-89.0402,498.326,250.434,-77.5703,416.169,252.573,-74.8488,459.351,297.077
511,0,-86.0713,642.057,253.922,-92.3416,678.078,227.754,-55.4235,666.532,308.716,-59.0312,712.058,274.565,-34.9266,556.767,380.75,-78.3854,553.523,322.456,-91.4406,452.421,217.556,-88.4749,495.982,248.668,-77.1608,413.712,251.07,-74.3031,457.095,295.374
512,0,-85.5155,640.083,252.583,-91.9001,676.291,226.701,-54.7921,664.253,307.514,-58.5408,709.99,273.73,-34.1735,554.425,378.884,-77.6511,551.333,320.63,-90.9546,449.915,215.929,-87.8864,493.655,246.919,-76.7495,411.309,249.593,-73.7743,454.854,293.693
513,0,-85.0261,638.17,251.265,-91.4595,674.531,225.627,-54.231,662.066,306.319,-58.0641,708.019,272.907,-33.517,552.149,377.026,-77.0133,549.208,318.814,-90.4937,447.421,214.335,-87.3597,491.347,245.189,-76.2659,408.958,248.137,-73.2103,452.704,292.058
514,0,-84.5103,636.379,249.995,-91.1254,672.89,224.575,-53.7526,659.993,305.119,-57.7029,706.109,272.033,-32.8636,550.056,375.266,-76.3936,547.192,317.043,-90.0747,445.08,212.857,-86.8911,489.151,243.542,-75.8475,406.646,246.841,-72.6793,450.673,290.516
515,0,-84.1791,634.694,248.695,-90.7802,671.297,223.509,-53.3223,658.027,303.906,-57.3579,704.299,271.08,-32.3344,548.01,373.585,-75.8312,545.29,315.366,-89.6896,442.757,211.469,-86.4523,487.064,241.95,-75.4788,404.488,245.599,-72.2163,448.745,289.048
516,0,-83.8747,633.112,247.452,-90.5644,669.843,222.474,-52.9367,656.15,302.694,-57.0938,702.595,270.209,-31.806,546.128,371.793,-75.3369,543.425,313.76,-89.3557,440.534,210.1,-86.0094,485.01,240.404,-75.0865,402.377,244.462,-71.7962,446.888,287.629
517,0,-83.5938,631.532,246.175,-90.2907,668.444,221.42,-52.5811,654.323,301.473,-56.8583,700.986,269.332,-31.3403,544.289,370.069,-74.8788,541.594,312.17,-88.9953,438.304,208.783,-85.6122,482.993,238.925,-74.698,400.299,243.306,-71.4101,445.003,286.27
518,0,-83.3308,629.964,244.935,-90.1289,667.034,220.393,-52.2724,652.52,300.273,-56.6528,699.388,268.462,-30.9304,542.455,368.316,-74.5007,539.732,310.519,-88.5866,436.086,207.47,-85.2414,480.903,237.474,-74.3761,398.176,242.169,-70.999,443.132,284.871
519,0,-83.1136,628.493,243.694,-89.968,665.755,219.418,-51.8063,650.467,299.08,-56.4278,697.799,267.618,-30.6799,540.563,366.65,-74.113,537.878,308.909,-88.2271,433.877,206.188,-84.9281,478.861,236.005,-74.1134,396.051,241.079,-70.6855,441.254,283.496
520,0,-83.0127,626.989,242.478,-89.9193,664.472,218.448,-51.6052,648.628,297.81,-56.2724,696.239,266.746,-30.4404,538.703,364.932,-73.8053,536.058,307.272,-88.0613,431.654,204.899,-84.657,476.813,234.566,-73.8701,393.948,239.967,-70.3927,439.371,282.124
521,0,-82.9125,625.521,241.141,-89.8132,663.215,217.42,-51.4355,646.763,296.427,-56.1155,694.61,265.878,-30.1889,536.899,363.098,-73.4366,534.261,305.522,-87.8248,429.432,203.507,-84.4527,474.789,232.996,-73.6611,391.891,238.741,-70.1236,437.552,280.655
522,0,-82.8278,624.054,239.768,-89.9513,661.897,216.163,-51.2734,644.974,295.051,-55.9994,692.933,264.895,-29.9076,535.11,361.193,-73.0682,532.539,303.717,-87.5875,427.207,202.032,-84.191,472.735,231.318,-73.368,389.852,237.431,-69.8888,435.723,279.099
523,0,-82.6217,622.544,238.197,-89.66,660.57,214.969,-51.1025,643.215,293.631,-55.8875,691.3,263.876,-29.5738,533.414,359.24,-72.6894,530.852,301.857,-87.3263,424.989,200.479,-83.9046,470.713,229.571,-73.1982,387.803,236.103,-69.6552,433.958,277.536
524,0,-82.4354,621.069,236.632,-89.4588,659.251,213.64,-50.8835,641.486,292.203,-55.7604,689.708,262.839,-29.2985,531.68,357.362,-72.2966,529.224,299.989,-87.0824,422.772,198.99,-83.5807,468.741,227.805,-72.9936,385.809,234.846,-69.4204,432.224,275.95
525,0,-82.1706,619.707,235.229,-89.218,657.98,212.374,-50.6591,639.78,290.777,-55.6202,688.158,261.779,-29.0327,530.059,355.482,-71.9259,527.689,298.154,-86.8404,420.673,197.562,-83.2358,466.864,226.118,-72.7812,383.917,233.656,-69.1408,430.605,274.477
526,0,-81.9189,618.323,233.685,-88.9987,656.752,211.128,-50.3964,638.154,289.4,-55.4407,686.628,260.685,-28.7176,528.408,353.632,-71.5269,526.137,296.379,-86.5646,418.594,196.2,-82.8918,465.011,224.511,-72.5894,382.019,232.52,-68.9009,428.959,273.022
527,0,-81.7777,616.969,232.182,-88.7265,655.559,209.829,-50.0862,636.502,287.902,-55.2635,685.169,259.676,-28.2871,526.827,351.736,-71.0647,524.589,294.574,-86.2952,416.517,194.83,-82.552,463.159,222.929,-72.3512,380.078,231.38,-68.6545,427.295,271.588
528,0,-81.3998,615.658,230.672,-88.4881,654.416,208.513,-49.7694,634.81,286.357,-55.2644,683.839,258.673,-27.8726,525.188,349.744,-70.5979,523.013,292.716,-86.028,414.442,193.385,-82.2306,461.249,221.301,-72.1648,378.139,230.132,-68.3625,425.603,270.04
529,0,-81.1713,614.269,229.002,-88.2182,653.2,207.107,-49.5935,633.191,284.883,-55.1306,682.396,257.574,-27.5409,523.424,347.671,-70.0908,521.33,290.77,-85.7767,412.341,191.832,-81.9431,459.321,219.528,-72.0194,376.166,228.814,-68.0745,423.904,268.409
530,0,-80.9365,612.882,227.371,-87.9277,652.013,205.693,-49.3437,631.436,283.267,-54.9029,680.919,256.402,-27.1733,521.634,345.617,-69.5764,519.651,288.79,-85.5083,410.247,190.269,-81.6162,457.387,217.76,-71.8444,374.231,227.392,-67.8171,422.161,266.732
531,0,-80.7008,611.506,225.776,-87.7282,650.75,204.271,-49.049,629.646,281.687,-54.6936,679.345,255.276,-26.7586,519.944,343.595,-69.0699,518.023,286.816,-85.3186,408.137,188.664,-81.3102,455.477,216.008,-71.6261,372.266,225.972,-67.5001,420.379,265.02
532,0,-80.3672,610.044,224.08,-87.1604,649.492,202.915,-48.6948,627.828,280.109,-54.4333,677.751,254.222,-26.2427,518.2,341.567,-68.4965,516.296,284.884,-85.0637,406.037,187.026,-80.9455,453.559,214.192,-71.4042,370.317,224.463,-67.1573,418.634,263.307
533,0,-79.8949,608.61,222.521,-86.7405,648.227,201.603,-48.2307,626.037,278.59,-54.0602,676.143,253.252,-25.6467,516.447,339.504,-67.9021,514.58,282.96,-84.8202,403.942,185.373,-80.5379,451.647,212.328,-71.1304,368.39,222.959,-66.8053,416.902,261.586
534,0,-79.3283,607.197,221.04,-85.9913,647.001,200.403,-47.6955,624.286,277.171,-53.5909,674.552,252.389,-24.9709,514.703,337.502,-67.2378,512.877,280.999,-84.5359,401.93,183.703,-80.134,449.825,210.453,-70.8732,366.549,221.464,-66.4728,415.229,259.849
535,0,-78.6966,605.796,219.662,-85.4591,645.806,199.438,-47.0697,622.561,275.908,-52.9935,672.976,251.547,-24.2887,513,335.523,-66.6272,511.273,279.175,-84.2612,400.021,182.079,-79.7393,448.054,208.583,-70.6629,364.74,219.999,-66.0945,413.646,258.141
536,0,-78.3078,604.519,218.432,-84.833,644.553,198.452,-46.2804,620.86,274.714,-52.3572,671.458,250.82,-23.5663,511.367,333.594,-66.0008,509.761,277.419,-83.9839,398.235,180.519,-79.3409,446.399,206.855,-70.4497,363.092,218.611,-65.7202,412.159,256.515
537,0,-77.6526,603.225,217.311,-84.3031,643.477,197.679,-45.475,619.222,273.614,-51.4575,669.843,250.001,-22.7936,509.718,331.714,-65.2992,508.249,275.7,-83.6803,396.46,179.04,-78.9712,444.799,205.178,-70.1924,361.452,217.272,-65.3412,410.671,254.929
538,0,-77.1267,602.016,216.347,-83.7181,642.402,197.011,-44.6045,617.537,272.423,-50.7498,668.388,249.436,-21.9552,508.049,329.901,-64.5319,506.716,274.047,-83.3332,394.744,177.592,-78.5213,443.179,203.614,-69.903,359.787,215.91,-64.8936,409.179,253.342
539,0,-76.6524,600.7,215.272,-83.1704,641.211,196.217,-43.5452,615.785,271.093,-49.948,666.932,248.775,-20.9903,506.402,328.01,-63.7751,505.172,272.429,-83.0054,392.998,176.135,-78.0771,441.537,202.061,-69.5597,358.113,214.577,-64.3881,407.638,251.803
540,0,-76.0375,599.506,214.376,-82.6558,640.141,195.596,-42.7676,614.267,270.118,-49.075,665.449,248.027,-20.0695,504.73,326.292,-63.0115,503.653,270.87,-82.6469,391.282,174.691,-77.6232,439.93,200.53,-69.1749,356.485,213.214,-63.8615,406.132,250.299
541,0,-75.4696,598.23,213.339,-82.1093,639.007,194.831,-41.9393,612.744,269.043,-48.2788,663.994,247.279,-19.1486,503.203,324.624,-62.2353,502.221,269.368,-82.3098,389.641,173.347,-77.1759,438.408,199.009,-68.8541,354.911,211.955,-63.3236,404.707,248.858
